timestamp,ch1
1743680546.543,1928.910843004089
1743680546.547,1929.2237674264632
1743680546.551,1917.8914329876225
1743680546.5549998,1918.6960957880133
1743680546.559,1937.069229730276
1743680546.563,1930.3190029047728
1743680546.567,1931.5707005942704
1743680546.571,1925.6921918025248
1743680546.575,1935.348145407217
1743680546.579,1933.3811918951503
1743680546.583,1931.9506802500107
1743680546.587,1935.4152006405832
1743680546.5909998,1928.128531948153
1743680546.595,1926.0274679693543
1743680546.599,1945.875817045667
1743680546.603,1932.28595641684
1743680546.607,1922.853520256701
1743680546.6109998,1927.390924381128
1743680546.615,1937.5386163638373
1743680546.619,1936.778657052357
1743680546.623,1935.4822558739493
1743680546.627,1933.805875039801
1743680546.631,1924.3510871352064
1743680546.635,1918.3831713656396
1743680546.6390002,1939.14794196462
1743680546.643,1936.711601818991
1743680546.647,1937.1362849636416
1743680546.651,1935.0352209848431
1743680546.6550002,1930.877796516156
1743680546.6590002,1933.6941163175245
1743680546.663,1935.0352209848431
1743680546.667,1931.548348849815
1743680546.671,1928.6649738150804
1743680546.6750002,1920.9983254669105
1743680546.679,1929.33552614874
1743680546.683,1930.2742994158623
1743680546.687,1929.8943197601225
1743680546.691,1931.794218038824
1743680546.6950002,1937.583319852748
1743680546.699,1937.5386163638373
1743680546.703,1928.9555464929997
1743680546.707,1929.8272645267564
1743680546.711,1923.5017208459049
1743680546.715,1918.7184475324689
1743680546.719,1928.0838284592423
1743680546.723,1929.5590435932927
1743680546.727,1928.933194748544
1743680546.731,1922.9652789789773
1743680546.735,1925.5580813357928
1743680546.739,1930.2966511603177
1743680546.743,1932.0177354833768
1743680546.747,1929.3802296376505
1743680546.751,1929.4472848710163
1743680546.755,1926.452151114005
1743680546.759,1934.6999448180131
1743680546.763,1938.8350175422447
1743680546.767,1931.168369194075
1743680546.771,1926.80977902529
1743680546.775,1928.4638081149828
1743680546.779,1928.553215092804
1743680546.783,1929.0896569597317
1743680546.787,1926.9215377475664
1743680546.791,1921.5347673338376
1743680546.7949998,1923.747590034913
1743680546.799,1940.9584332654997
1743680546.803,1932.7329913059464
1743680546.807,1929.648450571114
1743680546.811,1937.203340197008
1743680546.815,1935.348145407217
1743680546.819,1940.176122209564
1743680546.823,1939.5726251092703
1743680546.827,1933.5600058507928
1743680546.831,1931.8165697832787
1743680546.835,1926.3180406472727
1743680546.839,1935.5046076184044
1743680546.843,1930.386058138139
1743680546.847,1930.0060784823988
1743680546.8509998,1935.9069390186
1743680546.855,1936.0634012297871
1743680546.859,1938.164465208586
1743680546.863,1938.1421134641307
1743680546.867,1941.3384129212395
1743680546.871,1932.777694794857
1743680546.875,1922.7864650233348
1743680546.8790002,1932.6435843281247
1743680546.883,1930.1625406935864
1743680546.887,1931.9953837389207
1743680546.891,1938.8573692867003
1743680546.8950002,1936.175159952064
1743680546.8990002,1935.7281250629576
1743680546.903,1940.6008053542143
1743680546.907,1944.4676571449827
1743680546.911,1928.7990842818124
1743680546.9150002,1925.848654013712
1743680546.919,1944.6241193561696
1743680546.923,1937.1586367080968
1743680546.927,1936.041049485332
1743680546.931,1936.041049485332
1743680546.9350002,1936.041049485332
1743680546.939,1937.3821541526504
1743680546.943,1937.0245262413653
1743680546.947,1933.0459157283208
1743680546.951,1927.9497179925104
1743680546.955,1925.647488313614
1743680546.959,1941.8301512992564
1743680546.963,1939.9526047650104
1743680546.967,1933.6047093397035
1743680546.971,1920.774808022357
1743680546.975,1921.780636522846
1743680546.979,1928.6426220706253
1743680546.983,1937.9632995084885
1743680546.987,1937.359802408195
1743680546.991,1928.4414563705277
1743680546.995,1922.8311685122453
1743680546.999,1935.7057733185025
1743680547.003,1933.2470814284184
1743680547.007,1947.8204188132784
1743680547.011,1940.936081521044
1743680547.015,1934.6775930735585
1743680547.019,1935.1246279626644
1743680547.023,1937.203340197008
1743680547.027,1935.884587274145
1743680547.031,1934.0740959732648
1743680547.0349998,1932.0624389722875
1743680547.039,1944.557064122804
1743680547.043,1941.964261765988
1743680547.047,1945.1829129675525
1743680547.051,1942.6348140996477
1743680547.055,1949.1168199916865
1743680547.059,1968.562837667804
1743680547.063,1970.909770835611
1743680547.067,1964.2042474990187
1743680547.071,1956.5375991508483
1743680547.075,1947.485142646449
1743680547.079,1951.2402357149408
1743680547.083,1942.612462355192
1743680547.087,1944.2441397004293
1743680547.0909998,1941.964261765988
1743680547.095,1939.840846042734
1743680547.099,1944.8476368007227
1743680547.103,1946.6357763571475
1743680547.107,1949.809724069801
1743680547.111,1952.8942648046332
1743680547.115,1955.8670468171888
1743680547.1190002,1962.0137765423983
1743680547.123,1947.1498664796195
1743680547.127,1945.451133901016
1743680547.131,1946.3005001903175
1743680547.1350002,1947.038107757343
1743680547.1390002,1950.390869425639
1743680547.143,1955.6882328615468
1743680547.147,1951.7319740929572
1743680547.151,1941.3831164101505
1743680547.1550002,1934.6999448180131
1743680547.1590002,1947.4404391575383
1743680547.163,1948.8262473137677
1743680547.167,1950.4802764034605
1743680547.171,1947.1051629907088
1743680547.1750002,1947.1722182240749
1743680547.179,1951.128476992664
1743680547.183,1959.488029418949
1743680547.187,1957.856352073712
1743680547.191,1953.207189227008
1743680547.195,1952.223712470974
1743680547.199,1963.57839865427
1743680547.203,1958.9515875520217
1743680547.207,1957.5434276513367
1743680547.211,1959.6221398856808
1743680547.2150002,1958.7951253408344
1743680547.219,1953.3412996937395
1743680547.223,1958.7951253408344
1743680547.227,1953.6318723716583
1743680547.231,1949.519151391882
1743680547.235,1949.429744414061
1743680547.239,1963.6231021431809
1743680547.243,1952.648395615625
1743680547.247,1957.208151484508
1743680547.251,1960.7620788529011
1743680547.255,1963.6007503987253
1743680547.259,1963.7348608654568
1743680547.263,1964.7183376214907
1743680547.267,1965.0089102994095
1743680547.271,1957.588131140248
1743680547.275,1958.9515875520217
1743680547.279,1968.786355112357
1743680547.283,1965.9923870554435
1743680547.287,1969.166334768097
1743680547.291,1963.6231021431809
1743680547.295,1959.0856980187532
1743680547.299,1962.7960875983345
1743680547.303,1968.8310586012676
1743680547.307,1970.127459779675
1743680547.311,1962.7960875983345
1743680547.315,1961.72320386448
1743680547.319,1974.5307534373703
1743680547.323,1973.6366836591585
1743680547.327,1966.5958841557367
1743680547.331,1962.036128286854
1743680547.335,1958.7727735963792
1743680547.339,1962.1255352646751
1743680547.343,1965.701814377524
1743680547.347,1962.1478870091305
1743680547.3509998,1956.9622822954996
1743680547.3549998,1950.1897037255408
1743680547.359,1957.2752067178733
1743680547.363,1957.8787038181667
1743680547.367,1952.804857826812
1743680547.3709998,1959.040994529843
1743680547.375,1961.2761689753736
1743680547.379,1962.952549809521
1743680547.383,1966.059442288809
1743680547.3869998,1962.192590498041
1743680547.3909998,1953.4307066715608
1743680547.395,1948.6697851025804
1743680547.399,1968.6298929011696
1743680547.403,1965.9476835665328
1743680547.4069998,1957.3646136956947
1743680547.4109998,1954.10125900522
1743680547.415,1959.7338986079571
1743680547.419,1965.5230004218815
1743680547.423,1958.0128142848987
1743680547.427,1952.558988637804
1743680547.431,1949.9885380254436
1743680547.435,1948.8709508026784
1743680547.439,1965.0089102994095
1743680547.443,1964.338357965751
1743680547.447,1966.037090544354
1743680547.451,1956.4928956619376
1743680547.4550002,1959.868009074689
1743680547.459,1965.098317277231
1743680547.463,1971.8485441027335
1743680547.467,1973.2120005145075
1743680547.471,1964.1148405211973
1743680547.475,1960.67267187508
1743680547.479,1973.7260906369795
1743680547.483,1967.2217330004853
1743680547.487,1965.4112416996052
1743680547.491,1962.907846320611
1743680547.495,1959.5774363967705
1743680547.499,1968.227561500974
1743680547.503,1968.29461673434
1743680547.507,1969.680424890569
1743680547.511,1968.7640033679013
1743680547.515,1964.4948201769375
1743680547.519,1977.324721494284
1743680547.523,1974.7319191374684
1743680547.527,1975.1566022821191
1743680547.531,1967.266436489396
1743680547.535,1958.7951253408344
1743680547.539,1964.740689365946
1743680547.543,1965.1206690216864
1743680547.547,1969.0098725569096
1743680547.551,1962.8631428317003
1743680547.555,1972.9214278365885
1743680547.559,1980.945704096044
1743680547.563,1975.134250537664
1743680547.567,1972.9884830699543
1743680547.571,1967.266436489396
1743680547.575,1971.066233046798
1743680547.579,1974.1284220371751
1743680547.583,1975.871858104689
1743680547.587,1970.887419091156
1743680547.5909998,1967.0429190448428
1743680547.5949998,1964.1371922656529
1743680547.599,1980.6551314181247
1743680547.603,1970.239218501952
1743680547.607,1978.9787505839768
1743680547.6109998,1979.291675006351
1743680547.615,1976.5871139272588
1743680547.619,1974.776622626379
1743680547.623,1978.10703255022
1743680547.627,1978.9563988395212
1743680547.6309998,1971.066233046798
1743680547.635,1966.238256244452
1743680547.639,1973.6590354036136
1743680547.643,1969.72512837948
1743680547.6469998,1972.4743929474823
1743680547.6509998,1977.324721494284
1743680547.655,1969.836887101756
1743680547.659,1977.5705906832925
1743680547.663,1985.840736131756
1743680547.667,1981.906829107622
1743680547.671,1976.3635964827056
1743680547.675,1967.6911196340463
1743680547.679,1981.258628518418
1743680547.683,1978.1740877835855
1743680547.687,1978.8222883727897
1743680547.691,1978.4646604615048
1743680547.6950002,1973.9943115704432
1743680547.699,1973.413166214605
1743680547.703,1968.562837667804
1743680547.707,1971.6697301470915
1743680547.711,1964.3830614546607
1743680547.7150002,1963.9807300544655
1743680547.719,1980.7221866514903
1743680547.723,1981.1468697961416
1743680547.727,1984.2761140198843
1743680547.731,1974.5754569262813
1743680547.735,1981.6162564297028
1743680547.739,1974.2625325039069
1743680547.743,1974.5754569262813
1743680547.747,1973.4802214479712
1743680547.751,1965.679462633069
1743680547.755,1966.998215555932
1743680547.759,1978.554067439326
1743680547.763,1975.871858104689
1743680547.767,1976.9000383496327
1743680547.771,1970.5744946687807
1743680547.775,1969.7698318683904
1743680547.779,1980.0516343178317
1743680547.783,1978.8222883727897
1743680547.787,1976.6541691606249
1743680547.791,1965.0536137883205
1743680547.795,1957.2752067178733
1743680547.799,1977.6599976611133
1743680547.803,1971.3344539802615
1743680547.807,1968.5404859233483
1743680547.811,1967.713471378502
1743680547.815,1966.193552755541
1743680547.819,1970.10510803522
1743680547.823,1970.4403842020492
1743680547.827,1977.7494046389347
1743680547.831,1972.1391167806528
1743680547.8349998,1964.6289306436693
1743680547.839,1979.001102328432
1743680547.843,1975.2236575154848
1743680547.847,1974.1507737816305
1743680547.8509998,1975.268361004396
1743680547.855,1972.3402824807504
1743680547.859,1977.1459075386413
1743680547.863,1972.563799925304
1743680547.867,1972.4073377141165
1743680547.8709998,1971.58032316927
1743680547.875,1967.2217330004853
1743680547.879,1984.4996314644372
1743680547.883,1983.896134364144
1743680547.8869998,1984.097300064242
1743680547.8909998,1986.3995297431384
1743680547.895,1981.191573285052
1743680547.899,1973.413166214605
1743680547.903,1973.9943115704432
1743680547.907,1976.3635964827056
1743680547.911,1965.8582765887115
1743680547.915,1958.3257387072729
1743680547.919,1972.742613880946
1743680547.923,1983.1138233082088
1743680547.927,1981.7950703853453
1743680547.931,1979.4034337286275
1743680547.9350002,1977.9505703390323
1743680547.939,1983.1808785415744
1743680547.943,1988.500593721937
1743680547.947,1991.808651901323
1743680547.951,1988.7911663998568
1743680547.9550002,1988.500593721937
1743680547.959,2000.7940531723564
1743680547.963,1993.8650123912112
1743680547.967,1985.8183843873007
1743680547.971,1981.1692215405967
1743680547.975,1980.1857447845632
1743680547.979,1975.469526704493
1743680547.983,1972.027358058376
1743680547.987,1975.7377476379568
1743680547.991,1974.2625325039069
1743680547.995,1968.875762090178
1743680547.999,1982.8903058636556
1743680548.003,1974.1507737816305
1743680548.007,1968.9204655790888
1743680548.011,1970.350977224228
1743680548.015,1966.7746981113792
1743680548.019,1973.6366836591585
1743680548.023,1978.5987709282365
1743680548.027,1979.224619772985
1743680548.031,1974.3742912261837
1743680548.035,1964.517171921393
1743680548.039,1980.4763174624825
1743680548.043,1980.29750350684
1743680548.047,1971.1556400246195
1743680548.051,1970.5297911798707
1743680548.055,1972.29557899184
1743680548.059,1974.5978086707369
1743680548.063,1983.6949686640464
1743680548.067,1989.5064222224264
1743680548.071,1984.410224486616
1743680548.0749998,1976.430651716072
1743680548.079,1987.9418001105548
1743680548.083,1983.0467680748427
1743680548.087,1986.3771779986837
1743680548.0909998,1988.388834999661
1743680548.095,1978.8222883727897
1743680548.099,1978.397605228139
1743680548.103,1980.6998349070357
1743680548.107,1975.8271546157785
1743680548.1109998,1976.810631371812
1743680548.115,1973.7260906369795
1743680548.119,1989.4393669890603
1743680548.123,1988.1876692995631
1743680548.127,1988.835869888767
1743680548.1309998,1983.9855413419652
1743680548.135,1981.2362767739628
1743680548.139,1984.6560936756248
1743680548.143,1992.322742023795
1743680548.147,1995.0496548473425
1743680548.151,1986.3101227653171
1743680548.155,1978.6881779060575
1743680548.1590002,1990.0205123448984
1743680548.163,1992.8591838907223
1743680548.167,1984.812555886812
1743680548.171,1987.472413476993
1743680548.1750002,1985.8183843873007
1743680548.179,1986.555991954326
1743680548.183,1989.126442566686
1743680548.187,1986.10895706522
1743680548.191,1979.6045994287251
1743680548.1950002,1969.2333900014628
1743680548.199,1985.3489977537392
1743680548.203,1980.945704096044
1743680548.207,1981.1021663072308
1743680548.211,1987.1594890546191
1743680548.2150002,1981.6162564297028
1743680548.219,1985.6619221761132
1743680548.223,1986.8689163767
1743680548.227,1984.097300064242
1743680548.231,1982.7338436524683
1743680548.235,1982.2197535299963
1743680548.239,1991.4063205011275
1743680548.243,1990.10991932272
1743680548.247,1991.3392652677612
1743680548.251,1980.3645587402057
1743680548.255,1979.939875595555
1743680548.259,1981.973884340988
1743680548.263,1982.3091605078173
1743680548.267,1983.7173204085016
1743680548.271,1980.1186895511971
1743680548.275,1977.2129627720076
1743680548.279,1984.6337419311692
1743680548.283,1986.421881487594
1743680548.287,1979.7610616399124
1743680548.291,1981.839773874256
1743680548.295,1982.4656227190048
1743680548.299,1981.7950703853453
1743680548.303,1986.623047187692
1743680548.307,1988.0535588328316
1743680548.311,1978.352901739228
1743680548.3149998,1972.027358058376
1743680548.319,1986.3101227653171
1743680548.323,1989.7299396669796
1743680548.327,1988.2323727884736
1743680548.331,1980.0516343178317
1743680548.335,1975.8942098491443
1743680548.339,1989.0593873333205
1743680548.343,1991.4957274789488
1743680548.347,1986.6006954432364
1743680548.3509998,1981.3480354962392
1743680548.355,1981.5268494518816
1743680548.359,1995.4966897364488
1743680548.363,1988.500593721937
1743680548.367,1987.4947652214487
1743680548.3709998,1981.973884340988
1743680548.375,1985.706625665024
1743680548.379,1987.3383030102616
1743680548.383,1986.1983640430408
1743680548.387,1973.8825528481664
1743680548.391,1975.290712748851
1743680548.395,1978.1740877835855
1743680548.3990002,1995.876669392189
1743680548.403,1998.8494514047447
1743680548.407,2001.3081432948284
1743680548.411,2000.7940531723564
1743680548.4150002,1997.9106781376215
1743680548.419,1997.44129150406
1743680548.423,1998.5141752379152
1743680548.427,2001.7551781839345
1743680548.431,1992.3450937682503
1743680548.4350002,1992.389797257161
1743680548.439,2002.8727654067
1743680548.443,2007.656038720136
1743680548.447,2008.2818875648843
1743680548.451,2007.1643003421188
1743680548.4550002,2010.9864486439765
1743680548.459,2015.2109283460293
1743680548.463,2012.7522364559456
1743680548.467,2005.130291596686
1743680548.471,2005.0185328744092
1743680548.475,2006.2702305639064
1743680548.479,2018.451931292049
1743680548.483,2019.0554283923425
1743680548.487,2021.871748193711
1743680548.491,2018.8542626922444
1743680548.495,2012.2157945890183
1743680548.499,2006.6502102196469
1743680548.503,2008.3489427982504
1743680548.507,2011.388780044172
1743680548.511,2006.6725619641024
1743680548.515,2002.7610066844236
1743680548.519,2030.6559837646464
1743680548.523,2027.2808703518956
1743680548.527,2014.49567252346
1743680548.531,2010.9417451550655
1743680548.535,2004.549146240848
1743680548.539,2004.3703322852052
1743680548.543,2012.8639951782225
1743680548.547,2018.675448736602
1743680548.551,2017.1108266247304
1743680548.5549998,2012.484015522482
1743680548.559,2015.2779835793956
1743680548.563,2013.4674922785157
1743680548.567,2012.774588200401
1743680548.571,2009.868861421211
1743680548.575,2012.7969399448564
1743680548.579,2012.0146288889205
1743680548.583,2013.0875126227752
1743680548.587,2019.1895388590744
1743680548.5909998,2009.0418468763648
1743680548.595,2003.96800088501
1743680548.599,2017.513158024926
1743680548.603,2018.8989661811552
1743680548.607,2023.4140185611272
1743680548.6109998,2026.8338354627888
1743680548.615,2013.3110300673284
1743680548.619,2010.002971887943
1743680548.623,2015.7920737018676
1743680548.627,2023.3693150722163
1743680548.631,2020.68710573758
1743680548.635,2015.3450388127608
1743680548.6390002,2016.842605691267
1743680548.643,2005.3091055523284
1743680548.647,2009.1759573430968
1743680548.651,2010.5841172437808
1743680548.6550002,2011.1876143440743
1743680548.6590002,2015.4120940461275
1743680548.663,2017.513158024926
1743680548.667,2023.8610534502332
1743680548.671,2023.3693150722163
1743680548.6750002,2015.8144254463227
1743680548.679,2013.7357132119791
1743680548.683,2018.7201522255127
1743680548.687,2026.5432627848704
1743680548.691,2029.4713413085155
1743680548.6950002,2025.1798063730964
1743680548.699,2017.8931376806663
1743680548.703,2028.8454924637667
1743680548.707,2034.1652076441296
1743680548.711,2020.1506638706524
1743680548.715,2014.227451589996
1743680548.719,2028.554919785848
1743680548.723,2024.933937184088
1743680548.727,2017.3790475581943
1743680548.731,2007.5666317423145
1743680548.735,2016.417922546616
1743680548.739,2026.16328312913
1743680548.743,2019.8153877038228
1743680548.747,2013.869823678711
1743680548.751,2010.9864486439765
1743680548.755,2009.1312538541856
1743680548.759,2019.837739448278
1743680548.763,2023.995163916965
1743680548.767,2029.963079686532
1743680548.771,2028.1525883856525
1743680548.775,2035.5063123114485
1743680548.779,2042.5918153037803
1743680548.783,2041.9883182034876
1743680548.787,2030.4548180645488
1743680548.791,2023.771646472412
1743680548.7949998,2018.7872074588784
1743680548.799,2022.2517278494515
1743680548.803,2018.7201522255127
1743680548.807,2026.2079866180409
1743680548.811,2024.062219150331
1743680548.815,2012.3499050557505
1743680548.819,2009.198309087552
1743680548.823,2022.2517278494515
1743680548.827,2020.396533059661
1743680548.831,2015.2779835793956
1743680548.835,2005.77849218589
1743680548.839,2015.9932394019647
1743680548.843,2020.910623182133
1743680548.847,2019.882442937189
1743680548.8509998,2018.1166551252195
1743680548.855,2011.5675939998143
1743680548.859,2017.714323725024
1743680548.863,2019.7930359593677
1743680548.867,2013.020457389409
1743680548.871,2006.0467131193536
1743680548.875,2000.7046461945351
1743680548.8790002,2014.361562056728
1743680548.883,2011.008800388432
1743680548.887,2020.3071260818397
1743680548.891,2019.5695185148145
1743680548.8950002,2015.7473702129569
1743680548.8990002,2022.899928438655
1743680548.903,2023.6151842612248
1743680548.907,2018.228413847496
1743680548.911,2012.5957742447583
1743680548.9150002,2007.678390464591
1743680548.919,2015.657963235136
1743680548.923,2010.517062010415
1743680548.927,2010.002971887943
1743680548.931,2006.8737276642
1743680548.9350002,2007.097245108753
1743680548.939,2011.031152132887
1743680548.943,2014.1156928677196
1743680548.947,2011.96992540001
1743680548.951,2003.2080415735293
1743680548.955,2012.5734225003032
1743680548.959,2028.5325680413928
1743680548.963,2013.9592306565323
1743680548.967,2014.898003923655
1743680548.971,2022.2517278494515
1743680548.975,2022.4752452940045
1743680548.979,2020.910623182133
1743680548.983,2018.2507655919512
1743680548.987,2012.7298847114905
1743680548.991,2008.393646287161
1743680548.995,2017.960192914032
1743680548.999,2027.9961261744647
1743680549.003,2026.386800573683
1743680549.007,2019.033076647887
1743680549.011,2016.7308469689904
1743680549.015,2017.8260824473005
1743680549.019,2019.9494981705543
1743680549.023,2022.49759703846
1743680549.027,2028.2419953634733
1743680549.031,2025.4256755621047
1743680549.0349998,2014.0262858898984
1743680549.039,2020.1506638706524
1743680549.043,2020.8882714376773
1743680549.047,2024.039867405876
1743680549.051,2023.5928325167697
1743680549.055,2019.1448353701635
1743680549.059,2021.6929342380688
1743680549.063,2024.4421988060712
1743680549.067,2022.6987627385572
1743680549.071,2016.9543644135435
1743680549.075,2010.025323632398
1743680549.079,2025.3362685842835
1743680549.083,2026.453855807049
1743680549.087,2021.6929342380688
1743680549.0909998,2018.0495998918532
1743680549.095,2019.2118906035291
1743680549.099,2017.5578615138368
1743680549.103,2020.5082917819373
1743680549.107,2022.9222801831104
1743680549.111,2018.16135861413
1743680549.115,2012.640477733669
1743680549.1190002,2021.1117888822305
1743680549.123,2020.5753470153031
1743680549.127,2024.4421988060712
1743680549.131,2023.7492947279568
1743680549.1350002,2025.7833034733897
1743680549.1390002,2022.6317075051916
1743680549.143,2027.3032220963505
1743680549.147,2028.68903025258
1743680549.151,2017.200233602552
1743680549.1550002,2011.9252219110992
1743680549.1590002,2030.0748384088083
1743680549.163,2031.5277017984035
1743680549.167,2023.190501116574
1743680549.171,2021.1564923711408
1743680549.1750002,2025.06804765082
1743680549.179,2029.0019546749536
1743680549.183,2023.7492947279568
1743680549.187,2027.8620157077328
1743680549.191,2034.098152410764
1743680549.195,2023.190501116574
1743680549.199,2021.1564923711408
1743680549.203,2023.7269429835012
1743680549.207,2027.3255738408056
1743680549.211,2030.5665767868252
1743680549.2150002,2026.319745340317
1743680549.219,2019.8600911927333
1743680549.223,2015.613259746225
1743680549.227,2029.6278035197024
1743680549.231,2030.1195418977195
1743680549.235,2015.9708876575096
1743680549.239,2035.4392570780824
1743680549.243,2039.8425507357776
1743680549.247,2035.1710361446187
1743680549.251,2031.907681454144
1743680549.255,2026.453855807049
1743680549.259,2031.706515754046
1743680549.263,2037.674431523613
1743680549.267,2027.8620157077328
1743680549.271,2019.390704559172
1743680549.275,2019.1448353701635
1743680549.279,2031.907681454144
1743680549.283,2026.453855807049
1743680549.287,2028.1972918745628
1743680549.291,2023.8610534502332
1743680549.295,2031.2371291204847
1743680549.299,2029.6948587530685
1743680549.303,2020.1059603817416
1743680549.307,2028.8901959526772
1743680549.311,2023.5928325167697
1743680549.315,2017.1778818580965
1743680549.319,2032.511178554437
1743680549.323,2027.2361668629849
1743680549.327,2024.196329617063
1743680549.331,2029.6501552641575
1743680549.335,2028.7784372304009
1743680549.339,2027.2138151185293
1743680549.343,2019.010724903432
